SBQQ__OPPORTUNITY2__C,SBQQ__PRIMARY__C,TOTAL_AMOUNT__C,TOTAL_INCREMENTAL_ARR__C
006OJ000009WsZZYA0,true,79208,50007
006OJ00000FjtpJYAR,true,68493,62767
006OJ00000FP0H7YAL,true,66798,42588
0063Z00000w0dviQAA,true,48190,40366
0063Z000010mhpBQAQ,true,70908,80192
006OJ00000BjtBjYAJ,true,63140,47635
006OJ000006REcvYAG,true,76684,88788
006OJ000007sqqPYAQ,true,50753,60792
006OJ000003vCYzYAM,true,70070,60625
006OJ00000CK0jKYAT,true,60207,45347
006OJ000007slPLYAY,true,97314,64848
0063Z000011pJxRQAU,true,79738,38067
006OJ000007sdtBYAQ,true,35385,97949
006OJ000003C6b1YAC,true,90729,76702
006OJ000006sgmoYAA,true,57862,72977
0063Z000011pIeUQAU,true,87142,62866
006OJ000003nPy1YAE,true,55633,37355
006OJ000004HbVVYA0,true,63445,70200
006OJ00000CupsDYAR,true,84248,47952
006OJ0000060RZRYA2,true,55697,30875
006OJ000008f1OYYAY,true,43106,35633
0063Z000012PZB7QAO,true,53186,30602
006OJ000004jhGDYAY,true,38562,84344
006OJ000007qzONYAY,true,43178,46199
0063Z000012PT73QAG,true,72050,68413
006OJ000004ApesYAC,true,38793,41099
006OJ00000Akg9lYAB,true,33784,80620
006OJ00000DFg99YAD,true,67116,70285
006OJ000004Hc6cYAC,true,55760,71726
0063Z000010n05yQAA,true,83097,59076
006OJ000004kXpuYAE,true,66355,99821
006OJ000008uJTCYA2,true,77425,37938
006OJ00000DqrOvYAJ,true,94091,63517
006OJ000007qfW5YAI,true,75189,95757
0063Z000012PZ9LQAW,true,70377,39052
0063Z000012PK9nQAG,true,75646,50125
006OJ00000Blpf3YAB,true,96307,35983
0063Z00000zvHtFQAU,true,80060,76539
0063Z000012PZIDQA4,true,53600,38238
006OJ000006PsjJYAS,true,57381,90558
006OJ00000ADasjYAD,true,85085,88432
0063Z000012PZ6bQAG,true,47492,85005
0063Z000012PZBbQAO,true,67923,38310
006OJ000009hVGHYA2,true,56505,43231
006OJ000007sk53YAA,true,83182,41943
0063Z000012PT5CQAW,true,31476,94061
006OJ00000A1k7tYAB,true,31616,78524
006OJ00000BjuKgYAJ,true,64411,67970
006OJ00000ChD9ZYAV,true,62850,30053
006OJ000007svq6YAA,true,32319,30937
0063Z000012PZ9BQAW,true,89558,64937
0063Z000012PZJpQAO,true,54663,97284
006OJ000003vyTxYAI,true,41130,73212
0063Z000012PJozQAG,true,79788,84187
006OJ00000ADaMTYA1,true,71256,73243
006OJ00000BkOLyYAN,true,50324,99238
006OJ00000BkP3VYAV,true,57991,88712
0063Z000011pEbcQAE,true,60430,33650
006OJ00000EMZgbYAH,true,77018,64321
006OJ00000A0rbGYAR,true,77223,82637
006OJ00000BmJEvYAN,true,61244,42629
0063Z000012PpWmQAK,true,69868,49050
006OJ00000CsN0jYAF,true,87484,97316
006OJ00000E0TDFYA3,true,41404,36984
006OJ00000BmLOnYAN,true,99816,84624
006OJ00000Dsl2TYAR,true,77884,32569
006OJ00000BjjPHYAZ,true,90021,90090
006OJ000009WpiBYAS,true,96214,96338
006OJ00000Blu0PYAR,true,57512,69422
006OJ00000C1xC2YAJ,true,88211,64991
006OJ000007sxezYAA,true,47199,48420
006OJ000003kbqrYAA,true,47833,92423
006OJ00000BkKi9YAF,true,89575,40914
006OJ00000BjwcbYAB,true,52749,90218
006OJ00000Bm5OvYAJ,true,67834,39271
006OJ000008ulvhYAA,true,90444,50279
006OJ000004QZW5YAO,true,99566,85292
0063Z000011pIguQAE,true,39899,67922
006OJ000009WqskYAC,true,45488,81077
006OJ00000BkVKEYA3,true,64148,95972
006OJ00000BkOvRYAV,true,66103,54319
006OJ00000HhiVTYAZ,false,77018,31072
006f100000aoXD4AAM,false,44862,40153
006f100000anqKkAAI,true,96997,70242
006OJ000004qLAwYAM,false,39493,77390
006f100000a0Uq0AAE,true,74506,82961
0063Z000010mZHtQAM,false,54637,79580
006f100000a1wwTAAQ,true,64897,88126
006OJ00000971gXYAQ,true,85949,78308
006f100000bsDJAAA2,true,70628,59510
006f100000chJrJAAU,false,31268,64032
0063Z000010mzg8QAA,false,51942,52851
0063Z000012PZ7oQAG,true,80281,69141
006f100000dvNp9AAE,true,45143,38360
006OJ000009OzZsYAK,true,82150,50333
006f100000apvqtAAA,true,99340,85244
006j000000XaYdaAAF,false,48282,43945
006OJ00000CqjoXYAR,true,65855,70232
0063Z000010mZEQQA2,true,61544,49572
006f100000anlW3AAI,true,39928,85054
,true,54998,39772
006f100000dwPpzAAE,false,74432,34470
006OJ000008f6HlYAI,true,65881,65860
006f100000ZZIxiAAH,false,98225,54063
006f100000aogP7AAI,false,99300,68290
0063Z000010mpvoQAA,false,68020,35926
0063Z000010mZIDQA2,true,77840,63141
006f100000Z5xv8AAB,true,88201,41015
,true,86422,38650
006OJ000003kc8cYAA,false,61748,46456
006f100000apghrAAA,false,54478,99600
006f100000aoijQAAQ,true,49079,73326
0063Z000010mzkPQAQ,false,83155,57432
006f100000ZZWrRAAX,true,46809,51647
0063Z00000w0X2yQAE,true,56625,60846
006OJ000008dkG5YAI,true,30472,65710
006OJ000003vEPaYAM,true,57334,49191
006f100000ZJU8ZAAX,false,35836,97753
006OJ00000BgnPNYAZ,true,38166,84731
006OJ000009IUfBYAW,true,92871,64334
006OJ00000DUnQPYA1,true,43301,48398
006OJ00000AvQ85YAF,true,78574,60323
006OJ000003j1eAYAQ,true,70805,71796
006OJ00000BoPxmYAF,true,42415,75564
006OJ000006Ob2zYAC,true,71873,78872
006OJ000008qDvpYAE,true,56217,70437
006OJ000009OaQ9YAK,true,87091,75726
006OJ000006P8n2YAC,true,58329,51474
006OJ000008delmYAA,true,39089,89486
006OJ00000AV5SJYA1,true,59821,53453
006OJ000005bOOfYAM,true,64706,65433
006OJ000008b2sgYAA,true,92794,35469
006OJ000006semcYAA,true,49123,41336
0063Z000012PQGPQA4,true,74224,69734
006OJ00000BlhfwYAB,true,60221,92625
006OJ00000C7BhOYAV,true,74770,62274
0063Z000012PQn9QAG,true,48521,90067
006OJ000005eT22YAE,true,60374,85451
006OJ000008wRpdYAE,true,90034,88838
006OJ000006nNfxYAE,true,47502,80405
006OJ00000DqqzCYAR,true,82939,94538
006OJ00000CEzRLYA1,true,51817,71260
006OJ00000AWmYPYA1,true,76954,57181
006OJ0000092vUsYAI,true,76993,36975
006OJ000006YTXCYA4,true,97748,44880
006OJ000006a2j2YAA,true,49902,93507
006OJ00000AxEZ3YAN,true,94229,69932
006OJ000007qSFWYA2,true,77911,98581
006OJ000006ZxoAYAS,true,89580,58885
006OJ000009HtuBYAS,true,57744,64022
006OJ000009ddHFYAY,true,76345,30501
006OJ00000DaVKLYA3,true,78201,61617
006OJ000007qyfDYAQ,true,31210,32029
006OJ00000AtOX6YAN,true,79511,45867
006OJ000003j27CYAQ,true,80527,70833
006OJ000006ZkqvYAC,true,38123,46687
0063Z00000wmztCQAQ,true,81614,36752
0063Z000010meTnQAI,true,31483,49652
0063Z00000wmzvSQAQ,true,75755,35225
0063Z000012PMIWQA4,true,57205,68384
0063Z000010men7QAA,true,66055,49844
0063Z000010mdc0QAA,true,34031,62056
0063Z000010mgmAQAQ,true,33044,75141
0063Z000010mgllQAA,true,58094,78102
0063Z00000zOF51QAG,true,87327,66362
006f100000fAAAgAAO,true,39686,73351
0063Z000010mgvlQAA,true,98496,94102
0063Z000010mdqbQAA,true,49190,84809
006OJ000007xuqAYAQ,true,58192,35878
0063Z000010meHcQAI,true,65449,69654
006OJ000003j0mvYAA,true,33250,45355
006OJ000007xVgTYAU,true,66011,49144
006OJ000008cp4xYAA,true,95683,81655
006OJ000007xVjhYAE,true,53825,63044
0063Z000012PNqcQAG,true,66636,37635
006OJ0000087oGTYAY,true,63172,58820
006OJ00000AtcLRYAZ,true,31423,59625
0063Z000012PZCZQA4,true,55587,68257
006OJ0000087bO2YAI,true,82788,90758
0063Z000012POVkQAO,true,74504,38578
0063Z00000wmwLIQAY,true,31995,67026
006OJ000003upXbYAI,true,36138,88269
006OJ000003kZ13YAE,true,56798,77519
006OJ000003j2K5YAI,true,56873,72506
006OJ00000BAFNeYAP,true,63166,35340
0063Z000012PN9YQAW,true,83295,77473
006OJ000007xbsMYAQ,true,78624,75673
006OJ000007zSZdYAM,true,66164,74905
006OJ00000BkIq1YAF,false,47546,46061
006OJ0000061CbaYAE,true,38105,52325
006f100000dwrulAAA,true,63591,79492
006f100000dwt5kAAA,true,45583,30525
006f100000dy28JAAQ,true,39374,60102
006f100000dxr0UAAQ,true,84199,94813
006j000000WFWdmAAH,false,87292,83207
006f100000fBheJAAS,true,44867,95435
006f100000esxjCAAQ,true,48723,62627
,false,51376,97989
,false,88187,36933
006f100000esL97AAE,true,57256,65010
006f100000esrV5AAI,true,75531,42384
006j000000T82FOAAZ,false,68743,86570
006f100000fB4SkAAK,true,34104,86408
006j000000WRmTsAAL,false,40830,37756
006j000000VulrGAAR,true,69074,99344
006j000000XY1ecAAD,false,70914,40315
006f100000et0b6AAA,true,59178,95604
006f100000fk7JlAAI,true,56942,82896
006f100000etJR6AAM,true,48368,35853
006j0000003QiZ5AAK,false,34961,64335
006f100000esN6IAAU,true,46274,51962
006j000000Suu4aAAB,false,43833,66744
006j000000XZTScAAP,true,49786,64231
006f100000esx2IAAQ,true,88427,77674
006j000000VWDvUAAX,false,94091,41421
006j000000XZl9ZAAT,false,89140,81868
006j000000VXTwcAAH,false,40064,89422
006f100000esNzkAAE,true,93072,58880
006j000000XZwtwAAD,true,90244,54036
006f100000esHkOAAU,true,58546,79852
006f100000bv0dIAAQ,false,79437,68192
006j000000LcaD7AAJ,true,82703,45141
006j000000XZjlmAAD,true,76427,90226
006j000000VXdBMAA1,true,40336,43460
006f100000fAcgpAAC,true,46911,61031
006f100000fAvxLAAS,true,44455,58194
006f100000fBhmmAAC,true,45656,90022
006j0000003isLtAAI,true,99906,61457
006f100000esKsBAAU,true,80676,40855
006j000000S6MLhAAN,false,66560,30803
006f100000esn7MAAQ,true,84395,64948
006j000000VYbvNAAT,true,53008,84735
006j000000XZ69jAAD,true,43550,45411
006j000000KygIuAAJ,true,55589,40878
006j000000XaOshAAF,true,44273,67957
006f100000fBiWVAA0,true,43696,50196
006j000000XZtY0AAL,false,58233,40229
006j000000TqJuUAAV,true,38893,94675
006f100000et8XfAAI,true,67428,46432
006j000000VYuBhAAL,true,40567,54070
006j000000S5rMHAAZ,false,42371,39419
006j000000T9AhVAAV,true,73673,55356
006f100000etGfKAAU,true,39915,48333
006f100000dwJfWAAU,true,89684,66490
006j000000T8gB9AAJ,false,57643,87045
006f100000etXBeAAM,true,90009,87610
006f100000etGq8AAE,true,89743,92099
,false,59244,74426
006f100000fBd1ZAAS,true,99201,96088
,false,92701,61551
006j000000Vuo21AAB,false,30555,42211
006j000000Sb8NPAAZ,false,52268,77612
006f100000fAaGuAAK,true,74541,68457
006f100000eru8wAAA,true,37825,98787
006f100000esLLDAA2,true,47478,55804
006j000000VYHMOAA5,false,78855,33228
006f100000esLnRAAU,true,84443,48989
006j000000Suu4aAAB,false,34735,87926
006f100000etaJRAAY,true,41195,87072
006f100000etCG6AAM,true,70580,59728
006f100000ZKZBvAAP,true,44256,64207
006f100000fjgk9AAA,true,55384,81009
006j000000XZD2DAAX,true,66542,91187
006j000000VXTwcAAH,false,63146,60308
006j000000LbwA1AAJ,false,63058,74700
006j000000WFkKjAAL,true,62392,91972
006j000000OOglzAAD,false,52644,39716
006f100000esNJvAAM,true,38612,47862
0063Z00000ouo7VQAQ,true,60319,73870
0063Z00000ofS2gQAE,true,30765,56920
0063Z00000nTZfjQAG,true,41233,88717
0063Z00000mcwd4QAA,true,73596,61768
0063Z00000nTzbwQAC,true,50825,64084
0063Z00000nTKDEQA4,true,88838,31417
0063Z00000nTk7PQAS,true,39818,55029
0063Z00000k8G4NQAU,true,57006,62200
0063Z00000mdBP3QAM,true,39863,89550
0063Z00000obTA6QAM,true,39551,84304
0063Z00000obsUlQAI,true,39112,96597
0063Z00000obnnkQAA,true,35350,84830
0063Z00000nTgxbQAC,true,98551,83235
0063Z00000ocVpeQAE,true,53355,97784
0063Z00000oc0QhQAI,true,89882,74132
0063Z00000od9LVQAY,true,50410,87824
0063Z00000nTHF0QAO,true,95140,97197
0063Z00000ocYJaQAM,true,61282,36911
0063Z00000odO7oQAE,true,36665,70594
0063Z00000ocvjOQAQ,true,76405,90283
0063Z00000oc4ofQAA,true,91877,58250
0063Z00000pKtgLQAS,true,69936,95150
0063Z00000rVz2XQAS,true,64697,54490
0063Z00000rWzU7QAK,true,59937,95081
0063Z00000smTq3QAE,true,65461,41541
0063Z00000ttmTDQAY,true,60377,90765
0063Z00000smQ8vQAE,true,75287,47091
0063Z00000ttszUQAQ,true,47448,35165
0063Z00000smmLqQAI,true,79158,40920
0063Z00000smrz5QAA,true,86267,41833
0063Z00000ttqIHQAY,true,86333,36060
0063Z00000tu6v6QAA,true,31124,38785
0063Z00000gtrI5QAI,true,32363,98076
0063Z00000gvPeuQAE,true,47199,45897
0063Z00000gvUD4QAM,true,97902,86819
0063Z00000md275QAA,true,79084,62044
0063Z00000octACQAY,true,52833,82469
0063Z00000ocKLsQAM,true,78706,91274
0063Z00000ocmySQAQ,true,63657,92514
0063Z00000ocAr5QAE,true,88114,96475
0063Z00000oezFEQAY,true,48395,55749
0063Z00000rVzJXQA0,true,75664,36327
0063Z00000rWut2QAC,true,56405,62286
0063Z00000rWbmjQAC,true,39572,35205
0063Z00000tuIzAQAU,true,85150,95907
0063Z00000tucy7QAA,true,56984,43132
0063Z00000tuJD7QAM,true,54981,97562
0063Z00000tujh0QAA,true,36942,87667
0063Z00000tuVULQA2,true,84766,31519
0063Z00000tuYQVQA2,true,34180,68974
0063Z00000tuYTyQAM,true,63215,49441
0063Z00000tuYSvQAM,true,63358,58430
0063Z00000tudQBQAY,true,92550,87256
0063Z00000tuct2QAA,true,73206,44901
0063Z00000tudLBQAY,true,32135,99182
0063Z00000smqW5QAI,true,81036,75859
0063Z00000pKSiOQAW,true,36828,61422
0063Z00000k4TnxQAE,true,56828,80086
0063Z00000k4VM3QAM,true,41491,46618
0063Z00000k4rPxQAI,true,64256,98064
0063Z00000jaDiKQAU,true,41879,78732
0063Z00000k54I1QAI,true,78546,55486
0063Z00000k4zioQAA,true,96163,40240
0063Z00000jaGHKQA2,true,37646,59295
0063Z00000k6vPWQAY,true,41755,56299
0063Z00000k4VBwQAM,true,86144,85784
0063Z00000k7KeoQAE,true,98372,52147
0063Z00000k6v4KQAQ,true,58863,47814
0063Z00000k8G0uQAE,true,52987,31664
0063Z00000k81CdQAI,true,83612,82638
0063Z00000k75fVQAQ,true,44406,88982
0063Z00000k5snuQAA,true,86306,64631
0063Z00000k86QKQAY,true,68489,47822
0063Z00000nSyGTQA0,true,60778,64650
0063Z00000nSjTCQA0,true,38725,72315
0063Z00000nT9kLQAS,true,82510,80486
0063Z00000nTTOUQA4,true,60356,37235
0063Z00000nTVqLQAW,true,87790,66457
0063Z00000iq85OQAQ,true,58552,65993
0063Z00000jZSHrQAO,true,31210,31277
0063Z00000jZFOnQAO,true,32289,93712
0063Z00000oeRwdQAE,true,42087,81313
0063Z00000tuv5eQAA,true,89986,82516
0063Z00000obUpnQAE,true,34774,72337
0063Z00000ocX2OQAU,true,33569,73075
0063Z00000ockfhQAA,true,40081,67931
0063Z00000ouoLNQAY,true,36341,79330
0063Z000011pISEQA2,true,96528,85312
0063Z000011pISYQA2,true,91189,34378
0063Z00000nSpszQAC,true,80124,77168
0063Z00000ov9T4QAI,true,80597,32625
0063Z00000tuNW4QAM,true,51777,32391
0063Z000011pIQtQAM,true,76831,33970
0063Z00000k6AMBQA2,true,87977,32228
0063Z00000fxNOaQAM,true,46613,76370
0063Z00000ipT2cQAE,true,67776,40873
0063Z000011pLwcQAE,true,78115,32407
0063Z00000tuWe9QAE,true,90742,32231
0063Z00000smLLkQAM,true,94071,93679
0063Z000011p9yfQAA,true,45128,53714
0063Z000011pJN8QAM,true,70983,57353
0063Z00000zOTz4QAG,true,73950,60567
0063Z00000ip5swQAA,true,39934,78886
0063Z00000jZVeFQAW,true,42236,73223
0063Z00000ipEE5QAM,true,87598,78724
0063Z00000jaB3jQAE,true,83270,33830
0063Z00000jaQNWQA2,true,44505,44875
0063Z00000l5I5yQAE,true,40977,84247
0063Z00000jZIosQAG,true,54909,43222
0063Z00000l5qQ3QAI,true,48502,70304
0063Z00000inYGNQA2,true,52637,44063
0063Z00000ipXrUQAU,true,95738,92530
0063Z00000rXD4pQAG,true,71820,95104
0063Z00000rXGo4QAG,true,76373,31992
0063Z00000rXGVvQAO,true,32321,48223
0063Z00000ouUyZQAU,true,90546,96527
0063Z00000ouebqQAA,true,66333,37035
0063Z00000md7x7QAA,true,62814,31608
0063Z00000mdbQ1QAI,true,82374,57508
0063Z00000k6LbXQAU,true,57615,76188
0063Z00000oueUQQAY,true,78838,94697
0063Z00000ougDaQAI,true,52455,98933
0063Z00000tuIDZQA2,true,72688,42083
0063Z00000tudI7QAI,true,30697,47325
0063Z00000pKaybQAC,true,90507,43990
0063Z00000k4akZQAQ,true,44415,49581
0063Z00000nTnxjQAC,true,50002,70680
0063Z00000gvrBHQAY,true,89081,62485
0063Z00000jaj7CQAQ,true,65743,89204
0063Z00000l5OlzQAE,true,71509,87876
0063Z00000inZNeQAM,true,68196,87960
0063Z00000w1KQDQA2,true,31546,96385
0063Z00000ouls2QAA,true,34292,94285
0063Z00000ov2y8QAA,true,55052,34028
0063Z00000ou6hqQAA,true,60224,84591
0063Z00000smEpiQAE,true,82097,61468
0063Z00000smUhDQAU,true,93115,47745
0063Z00000sm9kUQAQ,true,90424,42755
0063Z00000rXFYkQAO,true,49871,75274
0063Z00000rVpAzQAK,true,52542,91742
0063Z00000tudOUQAY,true,87694,77802
0063Z00000vzOhfQAE,true,56110,33788
0063Z00000tu7CRQAY,true,65149,52964
0063Z00000tudJZQAY,true,38508,96806
0063Z00000vzZcLQAU,true,79103,96094
0063Z00000tudHiQAI,true,38413,72071
0063Z00000tuIwQQAU,true,89140,65478
0063Z00000smUodQAE,true,84001,43665
0063Z00000tu1teQAA,true,58640,47966
0063Z00000ov8EBQAY,true,40067,98936
0063Z00000ouxAdQAI,true,61878,85745
0063Z00000oueTSQAY,true,92894,66023
0063Z00000k688XQAQ,true,77189,47637
0063Z00000rWOijQAG,true,90742,65053
0063Z00000k6B1bQAE,true,97691,77774
0063Z00000smV4WQAU,true,33943,57473
0063Z00000tueRHQAY,true,34983,94111
0063Z00000ou4bFQAQ,true,92821,80284
0063Z00000smUljQAE,true,72036,42733
0063Z00000tudBVQAY,true,80098,86352
0063Z00000mdBEyQAM,true,47179,66988
0063Z00000tuSUlQAM,true,52878,38597
0063Z00000nTzpZQAS,true,38517,57838
0063Z00000rXJzlQAG,true,54573,42171
0063Z00000vzOz5QAE,true,45078,97925
006f100000fAsdVAAS,true,91337,68639
006j000000VWRUEAA5,false,80794,87022
006j000000Xb4KCAAZ,true,60966,67769
006j000000VZSAKAA5,true,69196,58460
006j000000T99gUAAR,true,84930,43360
006j000000MqwvcAAB,true,95333,30821
006j000000XaR9xAAF,true,47514,90054
006f100000etFTIAA2,false,94858,73682
006f100000fBbmEAAS,true,54559,52873
006j000000WFLuqAAH,false,64578,63617
006j000000SuLxyAAF,false,84306,94542
006j000000Tt1QBAAZ,true,90842,56955
006f100000fAb91AAC,true,42219,38278
006f100000fBhVCAA0,true,42300,41659
006f100000esG0JAAU,true,82259,86616
006j000000Pvf1sAAB,true,70325,54671
006j000000TpNjCAAV,false,31930,90214
006j000000XZ4jiAAD,false,66401,42366
006j000000S6gqHAAR,false,42505,33940
006j000000OOglzAAD,false,38975,90869
006f100000etCQaAAM,true,96665,44147
006j000000LcTyeAAF,true,69486,32611
006f100000fBwn1AAC,true,31218,92911
,false,30330,78524
006f100000esxz5AAA,true,38372,46291
006f100000fBwlAAAS,true,42299,34060
006j000000XZqfLAAT,false,92705,44757
,true,43499,74830
,true,41858,51316
006j000000XZDY4AAP,true,45496,73982
006j000000XZzpdAAD,false,33009,44756
006j000000SstKsAAJ,false,79674,33136
006j000000LmViEAAV,true,67791,41331
006j000000SuEhdAAF,false,67370,77839
006j000000TrpW2AAJ,false,42240,74239
006f100000fBfJHAA0,true,86308,88221
006j000000Sb8OcAAJ,false,46754,65613
006f100000dxUvsAAE,true,54731,44139
006j000000LKNEiAAP,false,49088,98516
006f100000fBiriAAC,true,76533,46560
006j000000Suu4aAAB,false,93130,93886
006f100000dwqonAAA,true,32075,66596
006j000000WErgDAAT,false,94608,37297
006j000000S5drfAAB,false,34042,68635
,false,52038,44679
006j000000WFLuqAAH,false,63366,88834
006j000000Ln4iiAAB,false,43212,58145
006f100000fDg58AAC,true,72291,64425
006j000000XZ39xAAD,false,85586,44324
006f100000fBfYRAA0,true,64124,59431
006f100000fBfGcAAK,true,76407,54973
006f100000fBfD9AAK,true,51690,72755
006j000000MqT06AAF,false,40126,37195
,true,79746,34826
006j000000T82FOAAZ,false,55718,34222
006j000000LcaD7AAJ,false,92612,42098
006j000000XZqfLAAT,false,81071,71717
006j000000SuquKAAR,false,38495,51418
006j000000SvFnGAAV,true,84182,97635
006j000000XZAiAAAX,false,78170,71056
006f100000esKA1AAM,true,94307,79962
006j000000T7BNvAAN,false,45084,89298
006j000000VYHMOAA5,false,62652,79393
006j000000SustuAAB,true,39970,91803
006f100000etQbxAAE,true,54696,63801
006j000000T8gB9AAJ,true,84059,51336
006f100000es8sUAAQ,true,95653,50523
006j000000XbN1KAAV,true,62119,61896
006f100000fB0k4AAC,true,76895,75064
006f100000fH7PbAAK,true,94818,78332
006f100000fAb3mAAC,true,32157,45467
006f100000esKQPAA2,true,58249,78925
006f100000fk6oJAAQ,true,81967,62871
006f100000fk1ofAAA,true,99899,97687
006f100000esLEbAAM,true,84681,44478
006j000000TpNtiAAF,false,36362,99415
006f100000esRUEAA2,true,91614,98227
006f100000esVQDAA2,true,50095,73701
006j000000XYvKQAA1,false,84036,43744
006j000000T6oc1AAB,false,83717,74648
006j000000VYHMOAA5,false,93789,87350
006f100000fDhizAAC,true,84891,88199
006f100000fBgMqAAK,true,48742,35355
006f100000esBf5AAE,true,89776,35897
006f100000esLbLAAU,true,56824,79695
006j000000T6inWAAR,true,89795,97744
006j000000OSX1LAAX,false,56203,89942
006f100000a29vKAAQ,true,47696,73316
,true,48673,58201
006f100000fADLaAAO,true,87216,96152
006f100000fBCmjAAG,true,53440,46620
006f100000fBEvQAAW,true,80404,81204
006f100000fBDlPAAW,true,82782,62951
006f100000fBtZ5AAK,true,75638,63180
006j000000MqlttAAB,false,48488,59793
006f100000fA7l4AAC,true,30529,72700
006f100000fDerAAAS,true,38849,61189
006j000000XYlZcAAL,false,41123,65786
006j000000XaTYbAAN,true,92585,92622
006j000000T8gB9AAJ,false,70319,77366
006j000000ORE9EAAX,false,63230,97789
006f100000erENeAAM,true,73046,42255
006f100000erzupAAA,true,85587,87575
006f100000esNAUAA2,true,52856,72129
006j000000SXefmAAD,false,52877,75923
,false,52876,31264
006j000000XZsTSAA1,true,85488,64719
006f100000esNG3AAM,true,58204,64693
006f100000fBrL7AAK,true,48098,32025
006j000000LMUfQAAX,true,79239,56889
006j000000TsSbuAAF,true,86470,99701
006f100000fBtzmAAC,true,40733,45525
006f100000dxAaEAAU,true,52749,86530
006f100000dvTAIAA2,true,90083,66989
006j000000VYTrBAAX,false,50527,62982
006f100000etFTIAA2,true,46524,77841
006f100000esJ6MAAU,true,32833,44269
006j000000XaF6tAAF,true,60752,71922
006f100000fAbwwAAC,true,83267,43221
006j000000VYTrBAAX,false,53558,57686
006f100000etG9TAAU,false,90271,46520
006f100000es0qtAAA,true,35459,87434
006f100000fBfjKAAS,true,36793,46461
006f100000esm43AAA,true,50857,75625
,false,40008,57611
,false,71244,68475
006j000000VXa3OAAT,false,40542,94981
006f100000fAYwcAAG,true,79791,37749
006j000000XalabAAB,true,54265,42128
006f100000esWgXAAU,true,98273,84538
006f100000etMTTAA2,true,87784,46055
006f100000ckozuAAA,true,40317,99441
006j000000SXaM1AAL,true,39447,86457
006j000000WFLuqAAH,true,84171,80379
006j000000Xb1nnAAB,true,86932,78217
006j000000Suu4aAAB,false,64993,60562
006j000000VulJRAAZ,true,76689,33263
006j000000XZpZUAA1,false,75156,67935
006j0000003isLTAAY,true,94144,85827
006j000000VulJRAAZ,false,32592,93082
006j000000XZTcfAAH,false,71423,42765
006f100000fBd1eAAC,true,62888,55120
006j000000S5rMHAAZ,true,48789,75428
006f100000esLetAAE,true,45921,34541
,false,32790,33972
006j000000XYuSBAA1,true,34823,57297
006j000000OOglzAAD,true,62100,34955
006j000000SZkl0AAD,false,93394,41276
006j000000T52biAAB,true,62085,33272
006f100000esTPrAAM,true,51497,57438
006j000000XaZLrAAN,true,72764,34823
006j000000Sb8OcAAJ,false,65178,96244
006j000000TstcmAAB,true,75037,49475
006f100000erGK0AAM,true,78709,71350
006j000000WFke1AAD,true,51585,54014
006f100000erEXHAA2,true,63416,82589
006f100000esKjbAAE,true,48203,70913
006f100000fBpwCAAS,true,93654,38795
006f100000chSmdAAE,true,55003,51194
006j000000XXyOIAA1,false,70841,47652
006f100000dVV0AAAW,false,44547,47160
006f100000etGmBAAU,true,62274,77152
006j000000SXefmAAD,false,70494,46981
006f100000esNWkAAM,true,94262,64052
006j000000XZtY0AAL,false,72319,30888
006f100000fBt39AAC,true,30387,35481
006f100000esGcWAAU,true,35231,55454
006j000000VYHMOAA5,false,62746,95938
006f100000esNEWAA2,true,30429,39807
006f100000dwoGMAAY,true,67847,35381
006j000000T7lqJAAR,true,51793,91812
006f100000et0kcAAA,true,62093,82574
006j000000XYlZcAAL,false,63877,73383
006f100000fjgrjAAA,true,61550,46310
006f100000etIHNAA2,true,38817,71450
006f100000esRyDAAU,true,99704,68744
006f100000dVao8AAC,true,56725,84589
006f100000cj8CzAAI,true,70623,88984
006f100000esW6PAAU,true,94638,93423
006f100000dy37qAAA,true,45796,91513
006f100000fAuMtAAK,true,78267,89842
006f100000fBEjeAAG,true,62860,49196
006f100000etVRZAA2,true,89501,89428
006f100000esHf8AAE,true,48618,87043
006f100000fAujJAAS,true,32955,44456
006f100000esOjwAAE,true,73116,94185
0063Z00000tv2dDQAQ,true,70355,40115
0063Z00000nTP1TQAW,true,75785,68705
0063Z00000oeLRwQAM,true,30615,91496
0063Z00000k6T9HQAU,true,47018,54228
0063Z00000nSAXzQAO,true,78456,69593
0063Z00000fy89gQAA,true,65457,90868
0063Z00000gtsCWQAY,true,60057,32819
0063Z00000iq0VzQAI,true,32696,73319
